2021-03-01 17:46:06;"4ds2";"Chest Dip";2;;;10;;;;0;;
2021-03-01 17:46:06;"4ds2";"Chest Dip";3;0;lbs;5;;;;0;;
2021-03-01 17:46:06;"4ds2";"Chest Fly (Dumbbell)";1;15;lbs;15;;;;0;"";
2021-03-01 17:46:06;"4ds2";"Chest Fly (Dumbbell)";2;12;lbs;15;;;;0;;
2021-03-01 17:46:06;"4ds2";"Chest Fly (Dumbbell)";3;15;lbs;10;;;;0;;
2021-03-01 17:46:06;"4ds2";"Bench Press (Dumbbell)";1;15;lbs;100;;;;0;"";
2021-03-01 17:46:06;"4ds2";"Skullcrusher (Dumbbell)";1;24;lbs;12;;;;0;"";
2021-03-01 17:46:06;"4ds2";"Skullcrusher (Dumbbell)";2;24;lbs;12;;;;0;;
2021-03-01 17:46:06;"4ds2";"Skullcrusher (Dumbbell)";3;25;lbs;8;;;;0;;
2021-03-01 17:46:06;"4ds2";"Triceps Extension (Dumbbell)";1;25;lbs;10;;;;0;"";
2021-03-01 17:46:06;"4ds2";"Triceps Extension (Dumbbell)";2;20;lbs;10;;;;0;;
2021-03-01 17:46:06;"4ds2";"Triceps Extension (Dumbbell)";3;20;lbs;8;;;;0;;
2021-03-01 17:46:06;"4ds2";"Triceps Extension (Cable)";1;10;lbs;100;;;;0;"";
2021-03-14 19:59:32;"4ds3";"Squat (Dumbbell)";1;60;lbs;10;;;;0;"";""
2021-03-14 19:59:32;"4ds3";"Squat (Dumbbell)";2;70;lbs;10;;;;0;;
2021-03-14 19:59:32;"4ds3";"Squat (Dumbbell)";3;80;lbs;10;;;;0;;
2021-03-14 19:59:32;"4ds3";"Leg Press";1;90;lbs;20;;;;0;"";
2021-03-14 19:59:32;"4ds3";"Leg Press";2;100;lbs;20;;;;0;;
2021-03-14 19:59:32;"4ds3";"Leg Press";3;110;lbs;20;;;;0;;
2021-03-14 19:59:32;"4ds3";"Lunge (Dumbbell)";1;24;lbs;12;;;;0;"Reverse lunge";
2021-03-14 19:59:32;"4ds3";"Lunge (Dumbbell)";2;30;lbs;12;;;;0;;
2021-03-14 19:59:32;"4ds3";"Lunge (Dumbbell)";3;40;lbs;12;;;;0;;
2021-03-14 19:59:32;"4ds3";"Leg Extension (Machine)";1;20;lbs;100;;;;0;"";
2021-03-14 19:59:32;"4ds3";"Romanian Deadlift (Dumbbell)";1;50;lbs;12;;;;0;"";
2021-03-14 19:59:32;"4ds3";"Romanian Deadlift (Dumbbell)";2;60;lbs;12;;;;0;;
2021-03-14 19:59:32;"4ds3";"Romanian Deadlift (Dumbbell)";3;70;lbs;12;;;;0;;
2021-03-14 19:59:32;"4ds3";"Seated Leg Curl (Machine)";1;50;lbs;100;;;;0;"";
2021-03-14 19:59:32;"4ds3";"Standing Calf Raise (Dumbbell)";1;16;lbs;15;;;;0;"";
2021-03-14 19:59:32;"4ds3";"Standing Calf Raise (Dumbbell)";2;20;lbs;15;;;;0;;
2021-03-14 19:59:32;"4ds3";"Standing Calf Raise (Dumbbell)";3;24;lbs;15;;;;0;;
2021-03-14 19:59:32;"4ds3";"Seated Calf Raise (Machine)";1;60;lbs;120;;;;0;"";
2021-03-20 17:59:32;"4ds4";"Overhead Press (Dumbbell)";1;12;lbs;10;;;;0;"";""
2021-03-20 17:59:32;"4ds4";"Overhead Press (Dumbbell)";2;15;lbs;10;;;;0;;
2021-03-20 17:59:32;"4ds4";"Overhead Press (Dumbbell)";3;15;lbs;10;;;;0;;
2021-03-20 17:59:32;"4ds4";"Arnold Press (Dumbbell)";1;12;lbs;12;;;;0;"";
